species_id,Species,a,b,c,Vulnerability,Maxlength,Max_length_type,Trophic_level,regions,genus_id,Genus,family_id,Family
1365ef9e-12c0-4b3a-9ac6-97176578df0d,pleurotaenia,0.022387199103832245,3.0199999809265137,1,10,17,total length,3.5,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",837b5b1d-f872-44fb-9e37-38432ee5df9a,Heniochus,a793579f-fe0c-4381-9856-6e20ca0ebd52,Chaetodontidae
13964489-f60b-40d8-baaa-40620d418570,emeryii,0.014791100285947323,2.9700000286102295,1,25,35,total length,3.609999895095825,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",6807b9ae-96d4-4d30-b569-ef8ed2d1e246,Pentapodus,568b9dbc-6a99-4103-b8fb-ae26875427df,Nemipteridae
13b063b0-39d5-4715-87fb-690b4c1fadf2,lineopunctatus,0.025704000145196915,2.940000057220459,1,20,30,total length,3.509999990463257,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Temperate Southern Africa, Tropical Atlantic, Tropical Eastern Pacific, Western Indo-Pacific",8b0bcc7c-0455-464a-a572-feace84df527,Xanthichthys,b686beff-3ab7-4310-83de-010cc26ae6f3,Balistidae
13c685e5-e6b6-4ebf-84b2-4ee85af24028,glauca,0.00446684006601572,3.0999999046325684,1,72.61,400,total length,4.349999904632568,Tropical Atlantic,f66cff1e-c1bb-433d-b3d3-cd4b4fdc0f1c,Prionace,68e711c0-39c4-4df2-af11-b719e9849e83,Carcharhinidae
13d45fcf-67c1-4a10-b4ef-5377b1b43053,socialis,0.00954992976039648,3.0899999141693115,1,10,5.730000019073486,total length,3.4000000953674316,Tropical Atlantic,4677830e-96d6-43f6-949d-25294d170143,Halichoeres,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
13d604e2-fd7a-419e-85d5-47b859105647,scalaripinnis,0.02511890046298504,2.990000009536743,1,10,20,total length,3.450000047683716,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",14172cf8-1bcc-4315-9e8c-49550eba0901,Schuettea,6ce5c71d-175a-4b6d-9e38-19869b1e82a4,Monodactylidae
13e6565e-19a4-46e1-a6e7-600bef1073b5,immaculatus,0.00933,2.97,1,32,42,total length,3.4000000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",5fe64258-6f78-41c5-a5e4-edd47067cfe2,Giganthias,aa1bd132-42a8-4ca8-9a19-1d41d68f206a,Anthiadidae
140650f1-366c-4955-8b49-60cbf068b0c1,suttoni,0.01148150023072958,3.059999942779541,1,10,7.800000190734863,total length,3.490000009536743,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",a13a022b-e839-4310-b483-f6230e3e3c6c,Suttonia,568315be-78c0-4980-bbcf-ab42f42428ee,Grammistidae
140d6de6-a192-4873-9093-5c0418ee0024,lenticularis,0.019952600821852684,3.009999990463257,1,23,33,total length,3.4100000858306885,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",4c8e0387-3ddc-4ec1-a694-059f25552c4b,Anoplocapros,d0795a47-34fc-49ad-ab4f-ec823c6faa5e,Aracanidae
141c1674-f359-4127-82cb-f2a6d67f0d22,purpureum,0.00954992976039648,3.059999942779541,1,36,46,total length,3.6600000858306885,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate Southern Africa, Tropical Atlantic, Tropical Eastern Pacific, Western Indo-Pacific",32f05639-0443-4bef-b91b-0fe0318d9fd2,Thalassoma,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
141d5384-7a73-4ca7-987a-c012ba33fb28,lineatus,0.00616595009341836,3.119999885559082,1,28.58,35.20000076293945,total length,3.569999933242798,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Atlantic, Temperate Northern Pacific, Western Indo-Pacific",4707bafd-8c66-40cf-a0ff-04f631ec2284,Plotosus,f3d559b6-125d-4186-a5e8-decb103825b6,Plotosidae
14244f12-351d-4ddd-a912-53629e9effc9,ocellatus,0.00831764005124569,3.069999933242798,1,43.88,155,total length,3.740000009536743,"Central Indo-Pacific, Temperate Northern Atlantic, Tropical Atlantic",32fe6938-f491-468f-a785-788913be04b9,Sciaenops,c8f8a12a-29d1-4b0d-a2c4-76d05092071d,Sciaenidae
14279015-5c6f-497e-9894-e7c85e3bfdc8,wardi,0.023988299071788788,2.9800000190734863,1,24.93,9.760000228881836,total length,2,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",7a390c05-7846-47d7-a2f9-dec3d39d67d2,Pomacentrus,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
14542b26-b32b-4c17-893d-2c00b1443733,polyacanthus,0.02511890046298504,3.0199999809265137,1,10,16,total length,2.7200000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia",f7941a22-fbf3-48a2-a3db-af59e542db87,Neoglyphidodon,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
14565a59-dce0-4744-8012-d5758ec9ef98,takeuchii,0.030903000384569168,2.890000104904175,1,20.5,30.5,total length,3.4700000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",58871227-8c58-411f-9027-0877ec375d5c,Genicanthus,ec9f0d28-d561-4417-8997-6cc8c0b1a9cd,Pomacanthidae
145de600-3fab-49e2-aaee-89dfbdfc0107,collettei,0.0038904501125216484,3.119999885559082,1,10,7.5,total length,3.559999942779541,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",6350fceb-bd5e-4609-a52b-10d9a79dff23,Liopropoma,88f06ebf-9bf1-45fb-8db2-885e8a7fb4e8,Epinephelidae
14621a81-ebd4-4fe2-9887-24ffe62bf204,forbesi,0.013182600028812885,2.990000009536743,1,27.21,37.209999084472656,total length,3.5199999809265137,"Central Indo-Pacific, Eastern Indo-Pacific, Tropical Eastern Pacific, Western Indo-Pacific",3539d977-010f-4c23-8f4b-3bdd0b9c088c,Orthopristis,6fef0707-f2c9-413b-9d91-cff5e3e07f9d,Haemulidae
147efc9f-27f9-4556-97be-2011df963840,capistratus,0.02511890046298504,3.0899999141693115,1,10,15,total length,3.299999952316284,"Temperate Northern Atlantic, Tropical Atlantic",50016262-7da3-4c71-8422-4b38360feeee,Chaetodon,a793579f-fe0c-4381-9856-6e20ca0ebd52,Chaetodontidae
1487332f-750d-426d-8613-ba9b2e6bdc92,earlei,0.015848899260163307,2.950000047683716,1,10,8.430000305175781,total length,3.319999933242798,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Atlantic, Western Indo-Pacific",01a60954-531d-40d9-8d3a-daa18c3fac38,Cirrhilabrus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
149145a3-3384-471c-b761-58273ed28e87,insularis,0.01122019998729229,3.130000114440918,1,23.63,35,total length,3.6500000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",7c6a3120-bd46-44bd-9433-67a0689be9a8,Parupeneus,d04e6fb5-964a-45fe-921b-98dda40bbb4f,Mullidae
1494c799-b2a0-4d9f-b07b-ee4116827ff8,lysan,0.01258930005133152,2.869999885559082,1,39.51,110,total length,4.039999961853027,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate Southern Africa, Western Indo-Pacific",1d976fd4-9ec0-4746-833c-fe64786c1d33,Scomberoides,4a8b7dba-65e8-4ae3-a5fe-563a8f299f61,Carangidae
14a496bd-68c6-409c-be70-416d5ae4270f,flavimarginatus,0.025704000145196915,2.940000057220459,1,29.47,60,total length,2.7799999713897705,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",a9b436ca-fbd7-44db-b097-ae82c6972062,Pseudobalistes,b686beff-3ab7-4310-83de-010cc26ae6f3,Balistidae
14b2404d-ce76-4064-8c3f-b3b01ac733b9,nigrotaenia,0.009772369638085365,3.069999933242798,1,33.5,43.5,standard length,3.549999952316284,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",87b9194d-167c-4526-bbaf-2d99d7676e13,Coris,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
14c05ade-3526-45ed-80f1-c53c2dadbb7d,subfasciatus,0.014791100285947323,3.049999952316284,1,10,20,total length,3.319999933242798,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",418000af-96c6-49ec-abc2-f951321eace1,Gerres,bc9eb855-4190-4ed3-acae-6e47509460c5,Gerreidae
14d9b6e3-3161-4bdf-81b1-b03bd771b8cb,meredithi,0.030903000384569168,2.890000104904175,1,15,25,total length,3,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",8d3093dc-143b-4631-a5e3-a99dafc5da3b,Chaetodontoplus,ec9f0d28-d561-4417-8997-6cc8c0b1a9cd,Pomacanthidae
14e5f36b-92f4-410e-9407-bb2fe08595ef,macrochir,0.01258930005133152,3.0299999713897705,1,10,13.600000381469727,total length,3.890000104904175,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Tropical Atlantic, Western Indo-Pacific",284b966b-76ad-4095-8518-496061aea000,Scorpaenopsis,de646d28-47a6-4505-94be-058a225a43e2,Scorpaenidae
14ec7e8a-dafb-4bd9-bf5a-e4cdbc27d6bd,canis,0.0019498399924486876,3.130000114440918,1,53.33,150,total length,3.640000104904175,"Temperate Northern Atlantic, Tropical Atlantic",e0cde47b-4d74-4ee5-b8ef-400182cff7a5,Mustelus,ca085ca4-2509-42a0-9296-1c2efcb963ea,Triakidae
14f7e350-ed9c-48ee-a789-47cb434bd690,brevicaudata,0.0064565399661660194,3.059999942779541,1,90,430,total length,3.880000114440918,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Southern Africa, Western Indo-Pacific",07997fce-ca5d-4419-a89b-ad44b96b3c97,Bathytoshia,66f9d35b-ac6c-42b8-b744-2aac201e2a76,Dasyatidae
150a2e25-1170-4b3e-93eb-6ab21f535d4b,melanopterus,0.023442300036549568,2.990000009536743,1,10,12.40999984741211,total length,2.690000057220459,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",3b16fa52-256a-4d3e-a340-0284f8caf5f4,Amblyglyphidodon,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
15124e23-d23f-4dc4-b65a-7900fd5cb464,blatteus,0.015848899260163307,2.950000047683716,1,10,16,total length,3.4000000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Atlantic, Western Indo-Pacific",01a60954-531d-40d9-8d3a-daa18c3fac38,Cirrhilabrus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
152e34fa-9ea2-434f-b007-613ef3fb9a7e,hiva,0.00933,2.97,1,10,12.25,total length,3.369999885559082,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",48a2ac8c-0fff-40eb-b97b-817c95acda8b,Pseudanthias,aa1bd132-42a8-4ca8-9a19-1d41d68f206a,Anthiadidae
153c4812-d710-4450-aede-c49cbc7fc0d3,dodecacanthoides,0.014791100285947323,2.9700000286102295,1,20,30,total length,3.799999952316284,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",a152f48f-cf4f-4890-8d56-c9ac943df18e,Lutjanus,ec3bb24c-cd38-4256-a4fa-5056b70d5c72,Lutjanidae
1551a9d5-b566-4222-8c26-974c34912cca,rubriventralis,0.015848899260163307,2.950000047683716,1,10,7.5,total length,3.4000000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Southern Africa, Western Indo-Pacific",01a60954-531d-40d9-8d3a-daa18c3fac38,Cirrhilabrus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
15cb5f45-c15b-4a91-a615-4fc00fd4451b,tau,0.009772369638085365,3.069999933242798,1,49.53,43.20000076293945,total length,3.8399999141693115,"Temperate Northern Atlantic, Tropical Atlantic",164cb364-2657-4cf2-9764-ee47737bb891,Opsanus,1cdf8f79-5820-4b93-a74b-11713722d296,Batrachoididae
15f47181-ede4-40f8-ba57-fd3ad03ccc49,guentheri,0.00954992976039648,3.059999942779541,1,10,18,total length,3.5,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",4c4a0958-3eeb-4a04-b450-d4396d008822,Pseudolabrus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
15f565d6-5899-4aa0-8a28-3f61b8132931,albimento,0.023442300036549568,2.9600000381469727,1,20.79,30.790000915527344,total length,2.1600000858306885,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",4471fe8b-2a11-4e89-b931-c7456e0eb38d,Acanthurus,3f7bf3ee-68e7-4594-a755-ddb0223d9caa,Acanthuridae
15fa67af-dba3-4749-a9fa-3d2f040af798,pictus,0.00954992976039648,3.0899999141693115,1,10,13,total length,3.5,"Central Indo-Pacific, Tropical Atlantic",4677830e-96d6-43f6-949d-25294d170143,Halichoeres,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
1605dde4-95a6-42ec-b969-084185dd5193,talamparoides,0.02290870063006878,2.9800000190734863,1,40.4,51,total length,4.400000095367432,"Central Indo-Pacific, Western Indo-Pacific",974bc14a-5c25-48fa-95d9-1532c9da2684,Platycaranx,4a8b7dba-65e8-4ae3-a5fe-563a8f299f61,Carangidae
16181f8b-72bd-46e7-81ae-87487bd114d9,mosaicus,0.019952600821852684,2.930000066757202,1,44,60,total length,2.799999952316284,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",2a834058-c08a-4f76-8baf-45f0798c90bd,Eubalichthys,299e96fe-de31-4311-ad5f-df2691d253db,Monacanthidae
162e9ddd-f663-4852-a451-e4567187298b,pinjalo,0.014791100285947323,2.9700000286102295,1,52,80,total length,3.990000009536743,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",a71c74d8-bd4c-4df9-9335-2adadc066692,Pinjalo,ec3bb24c-cd38-4256-a4fa-5056b70d5c72,Lutjanidae
16554aad-4669-4036-986d-c36ec3a60b6a,rhomboides,0.013489600270986557,3.049999952316284,1,34.4,40,total length,3.4100000858306885,"Temperate Northern Atlantic, Tropical Atlantic",4f8bfa3f-6ac5-43bf-8fe4-dbe4bd247251,Lagodon,a1955ca9-cf8c-44fa-962f-006c7fe3d5eb,Sparidae
168b5f95-1e50-4825-b113-8ab0a3d09188,verater,0.017782799899578094,2.990000009536743,1,11.64,19.520000457763672,total length,3.0399999618530273,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",c6b2d3bc-e34f-447e-ace7-0e8f6e3aaee9,Chromis,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
169d5964-3b5c-41d3-9024-60117bf542c6,evanidus,0.015848899260163307,2.950000047683716,1,10,9,total length,3.5,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate Southern Africa, Tropical Atlantic, Western Indo-Pacific",48d9c79f-8c20-434c-810d-eeeed4263988,Pseudocheilinus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
16a11121-e79d-4912-8e85-752dd99bbc0d,davaoensis,3.7153498851694167e-4,3.180000066757202,1,10,5.25,total length,3.1500000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",4f637e30-2226-4459-b4c1-30f0946041bc,Bulbonaricus,b7de9cca-d368-47e4-a9ca-11cd674c3a8a,Syngnathidae
16c50e5d-5423-4d2b-bf15-b9d2260e40ea,annularis,0.032359398901462555,2.890000104904175,1,35,45,total length,2.630000114440918,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",2f8f6b08-8d8a-4d43-9888-b975b2dbe6e9,Pomacanthus,ec9f0d28-d561-4417-8997-6cc8c0b1a9cd,Pomacanthidae
16e546e5-88d6-4b12-b3ec-824c217ee8e9,capricornis,0.00446684006601572,3.1600000858306885,1,15.62,25.6200008392334,total length,4.110000133514404,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate South America, Tropical Eastern Pacific, Western Indo-Pacific",e147deab-ba84-4aff-9906-75758741620c,Synodus,6f9aab81-be74-4706-8193-20497e550d98,Synodontidae
170aa53f-4d7b-41fc-8e80-e006a0803828,arenarius,0.010232900269329548,3.059999942779541,1,36.25,63.5,total length,4.170000076293945,"Temperate Northern Atlantic, Tropical Atlantic",a681dcf8-6d7a-4104-8793-acd5379526e3,Cynoscion,c8f8a12a-29d1-4b0d-a2c4-76d05092071d,Sciaenidae
1719b058-e2f1-4be5-8acf-16cc88aa74a2,porosus,0.014791100285947323,2.9700000286102295,1,17,27,total length,3.549999952316284,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",6807b9ae-96d4-4d30-b569-ef8ed2d1e246,Pentapodus,568b9dbc-6a99-4103-b8fb-ae26875427df,Nemipteridae
1726c36d-cbcc-4810-bf4e-d695346fe909,dispar,0.004570879973471165,3.0299999713897705,1,10,19,total length,2.859999895095825,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",5ec4e509-1a81-45be-8372-9f242563d1b8,Zenarchopterus,00f427e5-4e5e-42b3-9d60-6b7a55e1cd94,Zenarchopteridae
172c9ae3-a7a6-4c39-90a1-473b4daedbc6,marquesensis,0.009772369638085365,3.069999933242798,1,18.06,28.059999465942383,total length,3.4700000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",87b9194d-167c-4526-bbaf-2d99d7676e13,Coris,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
17317399-a9ac-4579-b69b-bbd9dd8c41d1,tennentii,0.023442300036549568,2.9600000381469727,1,21,31,total length,2,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Southern Africa, Western Indo-Pacific",4471fe8b-2a11-4e89-b931-c7456e0eb38d,Acanthurus,3f7bf3ee-68e7-4594-a755-ddb0223d9caa,Acanthuridae
1743ef64-252a-4ee3-9479-2b4030b670ee,adustus,0.019498400390148163,2.990000009536743,1,10,15,total length,2.490000009536743,"Temperate Northern Atlantic, Tropical Atlantic",cbce6ec7-25a5-41e1-b907-1a14d63abd6e,Stegastes,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
177b7a92-6aba-43c3-922b-a73d0a7acd28,atripectoralis,0.02137959934771061,3.069999933242798,1,10,12,total length,3.059999942779541,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Atlantic, Temperate Northern Pacific, Western Indo-Pacific",c6b2d3bc-e34f-447e-ace7-0e8f6e3aaee9,Chromis,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
1780f340-cb99-493e-abe0-770712959d83,tominiensis,0.023442300036549568,2.9700000286102295,1,10,19.520000457763672,total length,2.0999999046325684,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",1e2797b0-3bfa-4856-91c3-0359929e8c1e,Ctenochaetus,3f7bf3ee-68e7-4594-a755-ddb0223d9caa,Acanthuridae
178b8ba0-f510-4639-9f5b-5282ee939957,drachi,0.01819700002670288,3.0399999618530273,1,10,14,total length,4.059999942779541,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",dcec8fbb-d476-488b-b65b-3f75bf3744b7,Diploprion,568315be-78c0-4980-bbcf-ab42f42428ee,Grammistidae
17a92f04-5b09-48d6-8c8b-0ca62c8756fa,flavivertex,0.01148150023072958,3.009999990463257,1,10,7.2,total length,3.5,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",cb8cf104-da41-446d-92c5-e1b606d7018a,Pseudochromis,ded1e630-11e9-4785-ae66-5dc079229992,Pseudochromidae
17adc46c-6e76-4828-834e-582420f24973,litus,0.02290870063006878,3,1,10,17.469999313354492,total length,3.3299999237060547,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate South America, Western Indo-Pacific",50016262-7da3-4c71-8422-4b38360feeee,Chaetodon,a793579f-fe0c-4381-9856-6e20ca0ebd52,Chaetodontidae
17bfba11-bd78-43e4-adbf-58234c2a13b1,rainfordi,0.02290870063006878,3,1,10,15,total length,2.7699999809265137,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",50016262-7da3-4c71-8422-4b38360feeee,Chaetodon,a793579f-fe0c-4381-9856-6e20ca0ebd52,Chaetodontidae
17d9fb66-7c39-45f0-b76e-d466db16682a,epilampra,0.03630780056118965,2.880000114440918,1,10,12,total length,3.119999885559082,"Central Indo-Pacific, Eastern Indo-Pacific, Tropical Atlantic, Western Indo-Pacific",74efa2d7-f678-49cb-8749-f3abfffceac2,Canthigaster,8aed7803-2501-41d1-ae52-d1e032f082c2,Tetraodontidae
17daf6ef-4c5b-49d5-b709-94d1d9c24a17,batesii,0.006918310187757015,3.059999942779541,1,20,30,total length,3.8499999046325684,"Tropical Atlantic, Tropical Eastern Pacific",b7f11778-f53c-4504-bae0-260987d51aa5,Lycengraulis,33052f7a-41db-4506-89c2-bb51a976fd8d,Engraulidae
17e14b41-3679-414e-947e-fdd01514e4d8,leuciscus,0.01288249995559454,3.119999885559082,1,12.51,25,total length,3.119999885559082,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",d3f777be-ba8a-47c8-936f-d14aafcd3bda,Equulites,8391df07-5eca-4351-9eba-378c88ee858f,Leiognathidae
17e2c73e-5557-48d5-a4d6-a61a3aaacc39,angusticeps,0.02290870063006878,2.890000104904175,1,15,25,total length,3.4700000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Tropical Eastern Pacific, Western Indo-Pacific",8712965f-11a5-4aad-95ce-811bb188fedb,Sphoeroides,8aed7803-2501-41d1-ae52-d1e032f082c2,Tetraodontidae
17ff9285-8d69-4795-b93c-da8159878ebe,bimaculatus,0.005623409990221262,3.0799999237060547,1,10,8.300000190734863,total length,2.680000066757202,"Central Indo-Pacific, Eastern Indo-Pacific, Tropical Eastern Pacific, Western Indo-Pacific",af123b56-c90f-41b6-9bee-d64cf318faa1,Lepidonectes,2fa3da8e-eed2-4f93-ab7c-0ba13571c87a,Tripterygiidae
18213c23-ae23-4852-a375-32b3d89a1cce,maculatofasciatus,0.01288249995559454,3,1,36.53,60,total length,4.050000190734863,"Eastern Indo-Pacific, Temperate Northern Pacific, Tropical Atlantic, Tropical Eastern Pacific",18a0aeae-5e16-4e23-98e6-3c9a1642b9f9,Paralabrax,1513841a-3076-4085-ae06-7d91318777d8,Serranidae
18371e1e-b4b0-4357-9d89-c5fc02aa7796,maculatus,0.010471300221979618,3.0799999237060547,1,10,11.100000381469727,total length,3.4800000190734863,"Temperate Northern Atlantic, Temperate South America, Tropical Atlantic",c1f55238-64d3-4a6d-a158-59073bbc90a9,Apogon,26fff300-e233-4db2-bbb0-978d242e01ab,Apogonidae
18534bd7-1693-4c51-a381-f58a22648a4b,dumerilii,0.023988299071788788,2.930000066757202,1,28,38,total length,3.069999933242798,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate Southern Africa, Tropical Eastern Pacific, Western Indo-Pacific",06cc7283-c1d1-4a01-8d6f-272006abc18e,Cantherhines,299e96fe-de31-4311-ad5f-df2691d253db,Monacanthidae
18589c25-5db3-4648-9ac9-09bdc7b51a91,gracilis,0.014454400166869164,3.0299999713897705,1,40.76,51.88999938964844,total length,2,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",1270a682-eb82-4d76-8817-6ea23a853450,Scarus,3ac7ed60-a101-415e-a80b-4ad567b2382b,Scaridae
185b1083-a268-441f-bdeb-bd17634cfd74,chrysonemus,0.012022599577903748,3.0999999046325684,1,13.91,23.90999984741211,total length,3.430000066757202,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",7c6a3120-bd46-44bd-9433-67a0689be9a8,Parupeneus,d04e6fb5-964a-45fe-921b-98dda40bbb4f,Mullidae
1861b8fb-3a32-426f-9edc-10d0cccd0150,variabilis,0.021877599880099297,2.9700000286102295,1,10,7.079999923706055,total length,3.3399999141693115,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",42f5dd9d-813b-40a6-9e75-e3749df19016,Pteragogus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
18701037-d546-4c4f-b424-9d1f04efe9d7,bankanensis,0.014791100285947323,3,1,10,9,total length,2.680000066757202,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",7a390c05-7846-47d7-a2f9-dec3d39d67d2,Pomacentrus,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
1890e106-1896-4ca2-a193-3bdf3866251a,xantha,0.01148150023072958,3.059999942779541,1,10,5,total length,3.390000104904175,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",83c1488b-6aca-4f15-b194-02a0d3d1ef0b,Pseudogramma,568315be-78c0-4980-bbcf-ab42f42428ee,Grammistidae
18922b72-021b-4dd4-bd59-01389b547416,parallelus,0.007943280041217804,3.0399999618530273,1,48.8,72,total length,4.210000038146973,"Temperate Northern Atlantic, Temperate South America, Tropical Atlantic",9b48d4c6-63b8-4fa7-bcd0-434e03f253c8,Centropomus,a5e0c315-53d6-44df-8ec9-a78a8181bb61,Centropomidae
1893bb8e-49d1-433e-95f9-9091350541bf,bicolor,0.005011870060116053,3.1500000953674316,1,10,15,total length,4.019999980926514,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate Southern Africa, Western Indo-Pacific",d274d9ce-5212-4ea6-9eff-619b3aa05c7e,Labroides,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
189f183e-bcbb-4905-9754-4952593a7e02,flavirostris,0.024547100067138672,3.049999952316284,1,10,20,total length,2.9800000190734863,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",50016262-7da3-4c71-8422-4b38360feeee,Chaetodon,a793579f-fe0c-4381-9856-6e20ca0ebd52,Chaetodontidae
18b0e488-9ce1-4469-80c7-a117a490c599,randalli,0.010715199634432793,3.119999885559082,1,15,25,total length,3.4000000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",3700f201-d563-4335-9d8e-4d6d7a9a16ed,Pterocaesio,c5993638-ae10-4ffc-8a94-f482ead75752,Caesionidae
18fb4c79-397c-4838-9e58-c7b4a9ff0090,atkinsoni,0.015848899260163307,3,1,35.02,50,total length,3.700000047683716,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",457b1ea8-dcec-4f99-8fce-49b0a20269bb,Lethrinus,75247f65-c58f-48b0-8267-bf60184c0719,Lethrinidae
190310b4-a215-426a-b87a-ac9b038ecba0,novemfasciatus,0.014125400222837925,3.1600000858306885,1,10,10,total length,4,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Atlantic, Temperate Northern Pacific, Western Indo-Pacific",00b8d1bd-b873-400f-bf81-6abddf0d13ce,Ostorhinchus,26fff300-e233-4db2-bbb0-978d242e01ab,Apogonidae
